Conference_ID,Title,Link,Abstract,Citation,Authors,Conference_Name,Year,Keywords,View_Count,Page_Count,Authors_Map
140848,آثار فعالیت آنتی اکسیدانی سزامول بر عدم تشکیل کمپلکس فعال در فرآیند اکسایش روغنهای گیاهی,https://civilica.com/doc/1917854/,حرارت یکی از مهمترین عوامل موثر بر فرآیند اکسایش روغنها است. معادله آیرینگ یکی از مشهورترین معادلاتی است که در تعیین خصوصیات حرارتی و ترمودینامیکی روغنهای گیاهی مورد استفاده قرار میگیرد. تخمین شاخصهای معادله آیرینگ یعنی آنتالپی و انتروپی فعالسازی بخصوص در حضور آنتیاکسیدانهای طبیعی ممکن است منجر به تبیین الگوریتمی برای استفاده از آن مهارکننده شود. در این تحقیق شاخصهای ترمودینامیکی اکسایش روغنهای زیتون، کنجد و کانولا در حضور سزامول مورد پایش قرار گرفت. در غلظت %۰/۰۱ سزامول، آنتالپی و انتروپی فعالسازی فرآیند اکسایش در روغن کنجد به ترتیب ۸۷/۲۴ کیلوژول بر مول و -۹۹/۵۳ ژول بر مول تعیین شد. که نسبت به روغن زیتون با مقادیر ۸۵/۰۹ و -۱۱۰/۱۳ بیشتر بود. انرژی آزاد گیبس در دمای ۱۰۰ درجه سانتیگراد و در حضور غلظت %۰/۰۱ سزامول برای روغنهای کنجد، زیتون و کانولا به ترتیب برابر با ۱۲۴/۳۷، ۱۲۶/۱۷، و ۱۲۴/۰۹ کیلو ژول بر مول بود. نتایج نشان دادند که برخوردهای موثر بین سزامول و رادیکالهای فعال اکسایش در روغن کنجد بیشتر از سایر روغنها بوده است و عدم تشکیل کمپلکس فعال ناشی از کاهش برخورد واکنشگرهای اکسایش موجب آن شده است.,,"محمدرضا تورانی, محمدتقی گلمکانی",,,آنتالپی فعالسازی،اکسایش چربیها،کمپلکس فعالسازی،معادله آیرینگ،مکانیسم اهدای هیدروژن.,0,,"{""محمدرضا تورانی"": ""دانشآموخته مقطع دکترای گروه علوم و صنایع غذایی دانشگاه شیراز"", ""محمدتقی گلمکانی"": ""استاد گروه علوم و صنایع غذایی دانشگاه شیراز""}"
140848,آکریل آمید : نگاهی جامع بر مکانیسم تشکیل آکریل آمید در مواد غذایی متفاوت ،ترکیبات حاوی آکریل آمید، روش های شناسایی,https://civilica.com/doc/1917833/,آکریل آمید یک مولکول کوچک هیدروفیل است که در طی واکنش میلارد از اسید آمینه آسپارژین و ترکیب کربونیل دارمثل قند های احیا کننده تولید می شوند. تا قبل از سال ۲۰۰۲ تصور می شد که مواجهه با آکریل آمید از طریق مواجهه شغلی و نیز مصرف سیگار و تا حد کمتری از طریق مصرف آب و استفاده از وسایل آرایشی صورت می گیرد.ولی پس از مطالعاتی که در سال ۲۰۰۲ در سوئد صورت گرفت برای اولین بار وجود مقادیر نسبتا زیادی از آکریل آمید در در غذاهای غنی از کربوهیدرات که در دماهای بالا پخته یا سرخ می شوند مشاهده شد.ثابت شده که آکریل آمید در جوندگان %۱۰۰ سرطان زا و در انسان احتمالا سرطانزا میباشند. اگرچه تاکنون هیچ محدودیتی در مورد مقدار آلودگی این ماده بصورت قانونی اجرا نشده، اما کارشناسان، دانشمندان و صنعتگران در حال یافتن راه حلی برای این مشکل هستند.آکریلآمید در محصولات مختلفی از جمله محصولاتی مانند فرآوردههای پایه غلات و سیبزمینی و قهوه و بیسکوئیت و غیره یافت میشود. در این تحقیق به معرفی آکریل آمید، ترکیباتی که آکریل آمید در آنها تولید میشود، حضور آکریل آمید در غذاهای کودک، گزارشات موجود درباره آکریل آمید و ایران، آثار سوء آکریل آمید ، کارهایی که برای کاهش میزان آکریل آمید میتوان انجام داد، و روشهای شناسایی و آنالیز آن در مواد غذایی صحبت شده است.,,"فاطمه سادات میرمحمدمکی, رامونا مسعود, سیدفتح اله میرمحمدمکی, نرگس سادات میرمحمدمکی, آرمیتا مسعود",,,آکریل آمید،مایلارد،آسپارژین،ترکیب کربونیل دار،مواد سرطانزا،LC-MS/MS،.GC-MS,0,,"{""فاطمه سادات میرمحمدمکی"": ""دانشکده علوم کشاورزی و صنایع غذایی، دانشگاه آزاد اسلامی ، واحد علوم و تحقیقات"", ""رامونا مسعود"": ""سازمان ملی استاندارد ایران، اداره کل استاندارد تهران، تهران، ایران"", ""سیدفتح اله میرمحمدمکی"": ""دانشکده مهندسی صنایع ، دانشگاه امیرکبیر"", ""نرگس سادات میرمحمدمکی"": ""دانشکده مهندسی صنایع ، دانشگاه امیرکبیر"", ""آرمیتا مسعود"": ""دپارتمان علوم پزشکی، دانشگاه تهران""}"
140848,اثر استفاده از پروبیوتیک ، پری بیوتیک و سین بیوتیک بر تولید و ترکیبات شیر و قابلیت هضم مواد مغذی و برخی از فراسنجه های خونی گاوهای هلشتاین,https://civilica.com/doc/1917867/,به منظور بررسی اثرات استفاده از افزودنی های پروبیوتیک، پری بیوتیک و سین بیوتیک برتولید و ترکیبات شیر، قابلیت هضم مواد مغذی و برخی فراسنجه های خونی در گاوهای هلشتاین آزمایشی طراحی شد که در آن ۳۶ راس گاو شیری هلشتاین با روزهای شیردهی ۳ ±۳۲ و وزن اولیه ۶۹۵ ± ۶ در چهار تیمار و ۹ راس گاو در هر تکرار به مدت دوماه وجود داشت. تیمارهای آزمایشی شامل یک: گروه شاهد (جیره پایه فاقد افزودنی)، دو: جیره پایه + ۵ گرم پروبیوتیک پاورپرو به ازای هر راس در روز، سه: جیره پایه ۱۳ + گرم دیواره مخمر چیتاسل به ازای هر راس در روز و چهار: سین بیوتیک (جیره پایه ۵ + گرم پروبیوتیک پاورپرو ۱۳+ گرم دیواره مخمر چیتاسل به ازای هر راس در روز) بود. نتایج نشان داد که استفاده از پروبیوتیک، پری بیوتیک و سین بیوتیک به طور معنی داری باعث افزایش شیر تولیدی و چربی شیر نسبت به گروه شاهد شد. مصرف ماده خشک در گروه های دریافت کننده تیمارهای آزمایشی نسبت به گروه شاهد بطور معنی داری کاهش یافت و مقدار تری گلیسرید و کلسترول خون نیز در گروه های دریافت کننده افزودنی های خوراکی کاهش معنی داری داشت. به طور کلی استفاده از پروبیوتیک و پری بیوتیک با تغییر در میکروبیوتای شکمبه باعث افزایش قابلیت هضم و تغییر فلور میکروبی به نفع حیوان می شود .,,"آرش هادوی, فاروق کارگر",,,پروبیوتیک،پری بیوتیک،سین بیوتیک،گاو هلشتاین،قابلیت هضم,0,,"{""آرش هادوی"": ""دانش آموخته دکتری تغذیه طیور، گروه علوم دامی، دانشکده کشاورزی، دانشگاه فردوسی مشهد، مشهد، ایران"", ""فاروق کارگر"": ""دانشجوی دکتری تغذیه طیور، گروه علوم دامی، دانشکده کشاورزی، دانشگاه فردوسی مشهد، مشهد، ایران""}"
140848,اثربخشی پودر کنجد بر خصوصیات میکروبی پنیرسنتی ایرانی,https://civilica.com/doc/1917859/,امروزه ترکیباتی نظیر دانه های روغنی با ارزش تغذیه ای بالا و وجود ترکیبات توکوفرولی قادر است در اکثر ترکیبات لبنی نظیر پنیر نیز نقش آفرینی نموده و علاوه بر تضمین کیفی مدت زمان ماندگاری محصول را نیز افزایش دهد و محصولات عملگرا را به بازار عرضه دهد. در این مطالعه خصوصیات میکروبی پنیر سنتی ایرانی حاوی پودر کنجد ۰/۵)، ۱ و ۱/۵ گرم) طی مدت زمانی نگهداری ۲۱ روزه مورد سنجش قرار گرفت و نتایج نشان داد افزودن پودر کنجد به پنیر سنتی طی عمل آوری طی زمان نگهداری نسبت به تیمار شاهد به طور چشمگیری کاهش یافت. علاوه بر آن به عنوان یک نگهدارنده در فرآورده نهایی سبب یک فرآورده با ارزش تغذیه ای بالا و عملگرا شد.,,"مهدیس مرادی, ملیحه بهیار, الناز جعفری ندیم, پرنیان بکی, مهسا صادقی, آیلین کلته",,,پودر کنجد،پنیر سنتی ایرانی،ترکیبات عملگرا.,0,,"{""مهدیس مرادی"": ""مدرس دانشگاه آزاد اسلامی واحد گرگان، ایران."", ""ملیحه بهیار"": ""دانش آموز دبیرستان پیشگامان بندر ترکمن، ایران"", ""الناز جعفری ندیم"": ""دانش آموز دبیرستان پیشگامان بندر ترکمن، ایران"", ""پرنیان بکی"": ""دانش آموز دبیرستان پیشگامان بندر ترکمن، ایران"", ""مهسا صادقی"": ""دانش آموز دبیرستان پیشگامان بندر ترکمن، ایران"", ""آیلین کلته"": ""دانش آموز دبیرستان پیشگامان بندر ترکمن، ایران""}"
140848,اهمیت و کاربرد اسانس های روغنی در صنایع غذایی,https://civilica.com/doc/1917862/,روغن های اسانسی کمپلکسی از ترکیبات فرار با رایحه قوی هستند. آن ها در قسمت های مختلف گیاهی از جمله جوانه ها، گل ها، برگ ها، ساقه ها، شاخه ها، دانه ها، میوه ها، ریشه ها، چوب و پوست تولید می شوند. به دلیل ضد سرطان، ضد حساسیت، ضد ویروسی و یا خواص ضد باکتری آنها به طور گسترده ای در صنایع غذایی و محصولات آرایشی استفاده می شوند. اخیرا خواص آنتی اکسیدانی روغن های اسانسی و برخی از ترکیبات آن، به ویژه فنول ها، مورد توجه قرار گرفته و گزارش شده است که اثرات منفی رادیکال های آزاد را مهار یا به تاخیر می اندازند. روغنهای اسانسی حاوی هیدروکربنهای آروماتیک، هیدروکربنهای سزکوییترپن، مونوترپن های اکسیژن و سزکوییترپن هستند. افزودنیهای سنتتیک، عوارض جانبی منفی زیادی بر سلامتی انسان دارد و مصرف کنندگان با آگاهی از این واقعیت، تمایلی به دریافت محصولات با افزودنیهای غیر طبیعی ندارند. روشهای مختلفی برای آماده سازی روغنهای اسانسی جهت افزایش یا کاهش خواص اصلی وجود دارد. روغنهای اسانسی با روش های تقطیر با بخار، تقطیر با آب، استخراج با حلال، استخراج با مایکروویو، سیال فوق بحرانی بازیابی میشوند. در این مقاله به معرفی اسانس های روغنی و ترکیبات تشکیل دهنده آنها، مکانیسم فعالیت ضدمیکروبی و آنتی اکسیدانی، همچنین کاربرد آنها در مواد غذایی مختلف می پردازیم.,,"درنا عبدالخانی, خدیجه ممی نژاد, فاطمه عطار, فرزانه توسلی کجانی",,,اسانس های روغنی،خواص آنتی اکسیدانی،خواص ضد باکتری،صنایع غذایی,0,,"{""درنا عبدالخانی"": ""دانشجو دکتری علوم و صنایع غذایی، گرایش زیست فناوری، دانشگاه آزاد اسلامی یاسوج، یاسوج، ایران"", ""خدیجه ممی نژاد"": ""دانشجو کارشناس ارشد صنایع غذایی، گرایش زیست فناوری، دانشگاه آزاد اسلامی ورامین، ورامین، ایران"", ""فاطمه عطار"": ""کارشناس ارشد صنایع غذایی، گرایش زیست فناوری، دانشگاه آزاد اسلامی ورامین، ورامین، ایران"", ""فرزانه توسلی کجانی"": ""دانشجو کارشناس ارشد صنایع غذایی، گرایش زیست فناوری، دانشگاه آزاد اسلامی ورامین، ورامین، ایران""}"
140848,بررسی آلودگی ماست های محلی توزیع شده به قارچ و کولی فرم در سطح شهرستان مشهد,https://civilica.com/doc/1917865/,ماست نقش مهمی در تغذیه ایرانیان بازی می کند و در بسیاری اماکن افراد خودشان بدون در نظر گرفتن شرایط بهداشتی اقدام به تولید و فروش آن می کنند. در شهرستان مشهد این نوع ماست در %۶۰ فروشگاهها یافت می شود و متقاضیان زیادی دارد. در این بررسی ۷۰ نمونه از ماست های محلی از فروشگاههای سطح شهر جمع آوری شد نمونه ها در ظروف استریل به آزمایشگاه منتقل گردیدند پس از انجام رقت سازی هر رقت برای بررسی کلی فرم ها در محیط VRBA کشت مخلوط انجام شد سپس آزمایشات تاییدی و بیوشمیایی برای بررسی کلی فرمهای مدفوعی در کلنی های مثبت شده انجام گرفت. شمارش قارچ ها در محیط SDA انجام گرفته شد و هر کلنی منفرد برای اسلاید کالچر استفاده گردید. نتایج نشان داد ۴۵ نمونه از ۷۰ نمونه ، آلوده به کلی فرم بوده اند و میانگین شمارش کلی فرم ها۶۰۲ ۱۰۴ cfu/ml و در یک نمونه کلی فرم مدفوعی ، انتروباکتر پیدا شد . در ۵۹ نمونه از ۷۰ نمونه گرفته شده قارچ دیده شد که در ۳۸ نمونه از ۵۹ نمونه SLIDE CULTUREانجام شد و % ۵ /۲۷ گونه ها فوزاریوم ، %۲۱ /۰۵ گونه ها آسپرژیلوس ، %۳/۵۸ گونه ها پنی سیلیوم و %۴۲/۱ دیگر جنس های قارچی جدا گردید .,,"حمید خوشبخت, محمدحسین غفوریان ابدی",,,ماست محلی،کلی فرم،قارچ،مشهد,0,,"{""حمید خوشبخت"": ""کارشناس ارشد مهندسی کشاورزی ، علوم و صنایع غذائی و کارشناس شبکه دامپزشکی مشهد"", ""محمدحسین غفوریان ابدی"": ""دکترای عمومی دامپزشکی و مسئول فنی بهداشتی""}"
140848,بررسی اثر آفت کش های شیمیایی سایپرمترین %۴۰ و استامیپراید %۲۰ با روش تزریق به تنه در کنترل سوسک سرخرطومی حنایی خرما (Rhynchophorus ferrugineus),https://civilica.com/doc/1917853/,برای بررسی تاثیر آفتکش های سایپرمترین و استامیپراید روی سرخرطومی حنایی خرما، آزمایشی با سه تکرار در قالب طرح کاملا تصادفی در شهرستان سراوان در سال ۱۴۰۲ اجرا شد. تیمارهای آزمایش شامل شاهد (تزریق آب مقطر)، تزریق غلظتهای ۲۵۰۰، ۳۷۵۰ و ۵۰۰۰ پی پی ام سایپرمترین، غلظتهای ۵۰۰۰، ۷۵۰۰ و ۱۰۰۰۰ پی پی ام استامیپراید بود. پس از ۲۱ روز از تزریق، تنه درخت شکافته شد و تعداد لارو زنده، تعداد لارو مرده شمارش گردید. نتایج نشان دادند که تزریق آفت کش منجر به کاهش قابل توجه تعداد لارو زنده شد. تیمار تلفیقی تزریق ۵۰۰۰ پی پی ام سایپرمترین ۱۰۰۰۰ + پی پی ام استامیپراید کمترین تعداد لارو زنده را به خود اختصاص داد. نتایج مقایسه میانگین اثر تزریق آفتکش های سایپرمترین و استامیپراید نشان داد تزریق آفتکش به تنه درخت به طور معنیداری منجر به افزایش تعداد لارو مرده شد و مرگ و میر لارو را افزایش داد . بیشترین و کمترین تعداد لارو مرده به ترتیب در تیمار تزریق ۵۰۰۰ پی پی ام سایپرمترین ۱۰۰۰۰ + پی پی ام استامیپراید ۲۳/۳۳) عدد لارو به ازای هر درخت) و تیمار شاهد (صفر) مشاهده شد. با افزایش غلظت کاربرد سایپرمترین تعداد لارو مرده افزایش یافت و غلظت ۵۰۰۰ پی پی ام در مقایسه با غلظتهای ۲۵۰۰ و ۳۷۵۰ پی پی ام منجر به افزایش ۷۵/۰۰ و ۱۶/۶۶ درصدی تعداد لارو مرده شد. در مورد آفتکش استامیپراید، غلظت ۱۰۰۰۰ پی پی ام در مقایسه با دو غلظت دیگر ۵۰۰۰) و ۳۷۵۰ پی پی ام) نقش موثرتری در افزایش تعداد لارو مرده داشت. بهنحوی که تزریق ۱۰۰۰۰ پی پی ام استامیپراید تعداد لارو مرده را در مقایسه با غلظتهای ۵۰۰۰ و ۷۵۰۰ پی پی ام بهترتیب ۴۴/۴۴ و ۱۸/۱۸ درصد افزایش داد. بنابراین، میتوان نتیجه گرفت که تزریق ۵۰۰۰ پی پی ام سایپرمترین +۱۰۰۰۰ پی پی ام استامیپراید به تنه درخت روش موثری برای کنترل سرخرطومی حنایی خرما است.,,"سعید کسرایی, علی میرشکار, نجمه صاحب زاده, عباس خانی",,,سوسک سرخرطومی حنایی خرما،آفتکش،تلفات آفت،موسپیلان،ریپکورد,0,,"{""سعید کسرایی"": ""گروه گیاهپزشکی، دانشکده کشاورزی، دانشگاه زابل، زابل، ایران"", ""علی میرشکار"": ""گروه گیاهپزشکی، دانشکده کشاورزی، دانشگاه زابل، زابل، ایران"", ""نجمه صاحب زاده"": ""گروه گیاهپزشکی، دانشکده کشاورزی، دانشگاه زابل، زابل، ایران"", ""عباس خانی"": ""گروه گیاهپزشکی، دانشکده کشاورزی، دانشگاه زابل، زابل، ایران""}"
140848,بررسی باقی مانده انواع آنتی بیوتیک ها ( فلورفنیکل، انروفلوکساسین و...) بر روی گوشت طیور و فراورده های دامی,https://civilica.com/doc/1917839/,آنتی بیوتیکها عموما به منظور پیشگیری و درمان بیماری های مختلف میکروبی به طور وسیع برای انسان و حیوان تجویز میگردند . افزایش جمعیت جهان نیاز بشر به مواد پروتئینی را روز به روز افزایش می دهد و همین مسئله سبب شده است که بسیاری از حیوانات که گوشت آنها برای انسان قابل مصرف می باشد به صورت اهلی پرورش یابند و با پرورش صنعتی آنها بخشی از احتیاجات پروتئینی انسان برطرف گردد. علاوه بر آن به عنوان محرک رشد در پرورش دام و طیور مورد استفاده قرار میگیرند؛ نگرانی های مختلفی درباره باقیمانده داروهای دامپزشکی بالاتر از حداکثر میزان باقیمانده درگوشت طیور و فرآورده های دامی مورد مصرف انسان وجود دارد که میتواند منجر به عوارض مختلفی مثل سرطان زایی، جهش زایی، تولید آلرژی و تداخل در آزمایش های میکروبیولوژیکی و بروز مقاومت های دارویی گردد و امروزه مهمترین عارضه بروز مقاومت دارویی می باشد. از این رو در این مطالعه به بررسی باقی مانده انواع آنتی بیوتیک ها ( فلورفنیکل، انروفلوکساسین و...) بر روی گوشت طیور و فراورده های دامی پرداخته می شود.,,"زهره سعیدی, کیانوش برزگرمحمدی",,,آنتی بیوتیک،فلورفنیکل،انروفلوکساسین،گوشت طیور,0,,"{""زهره سعیدی"": ""دانشجو دکتری تخصصی بهداشت مواد غذایی دانشکده دامپزشکی دانشگاه تهران"", ""کیانوش برزگرمحمدی"": ""دانشجو دکتری تخصصی بهداشت مواد غذایی دانشکده دامپزشکی دانشگاه تهران""}"
140848,تاثیر آنتی بیوتیک استرپتومایسین و کلرامفنیکل در لاشه مرغ کشتارگاهها,https://civilica.com/doc/1917858/,آنتی بیوتیکها دارویی هستند که در درمان بیماری حیوانات و افزایش رشد مورد مصرف قرار می گیرند. عمدتا دریافت مداوم آنتی بیوتیک در جیره غذایی آنها سبب از بین رفتن فلور باکتریایی دستگاه گوارش حیوانات میشود.از بین آنتی بیوتیکها کلرامفنیکل علاوه بر اثرات فوق، سبب تضعیف مغز استخوان می شود. لذا در این بررسی لاشه در سطوح کشتارگاهها از حضور یا عدم حضور باقیمانده آنتی بیوتیک کلرامفنیکل و استرپتومایسین بر اساس فرآیند انجماد بر میزان بقایای آنتی بیوتیک مورد ارزیابی قرار گرفت. به همین منظور از ۸۰ نمونه لاشه سینه مرغ در کشتارگاههای مورد مطالعه حدود ۳۲ نمونه آلوده به کلرامفنیکل و ۴۵ نمونه آلوده به استرپتومایسین بودند که به صورت تصادفی انتخاب و طی ۷ روز تحت تاثیر فرآیند انجماد مورد آزمایشات بالینی قرار گرفت. نتایج نشان داد اثر انجماد کاهش معنی داری بین میزان بقایای آنتی بیوتیک در زمان قبل و بعد در تیمارهای مورد بررسی داشته است و سبب مهار رشد باکتریهای مضر شد و همچنین ماندگاری محصول را بالا برد.,,"محدثه اسلامی کنفی, معین نشانداراصلی, مهدیس مرادی, امیررضا هروی, معصومه قربانی, فاطمه سارا رحیمی",,,آنتی بیوتیک،استرپتومایسین،کلرامفنیکل،لاشه مرغ.,0,,"{""محدثه اسلامی کنفی"": ""مدرس دانشگاه جامع علمی کاربردی گیلان، ایران."", ""معین نشانداراصلی"": ""دانش آموخته کارشناسی ارشد مهندسی علوم و صنایع غذایی و مسئول فنی سپید ماکیان گیلان، ایران."", ""مهدیس مرادی"": ""مدرس دانشگاه آزاد اسلامی واحد گرگان، ایران."", ""امیررضا هروی"": ""دانشجوی مهندسی علوم و صنایع غذایی گرگان، ایران."", ""معصومه قربانی"": ""دانش آموز دبیرستان شهید میاندره کردکوی، ایران."", ""فاطمه سارا رحیمی"": ""دانش آموز دبیرستان شاهد کردکوی، ایران.""}"
140848,تاثیر برخی انتی اکسیدان های طبیعی در روغن,https://civilica.com/doc/1917844/,مقاله حاضر به بررسی انتیاکسیدان های طبیعی موجود در روغن ها میپردازد در سال های اخیر با توجه به اهمیت انتی اکسیدان ها در حفظ سلامتی تمایل به استفاده از منابع طبیعی برای تامین این ترکیبات در اغذیه و محصولات دیگر افزایش یافته است روغن ها به عنوان یکی از منابع غنی از انتی اکسیدان های طبیعی شناخته شده اند و دارای خواص مختلفی هستند که می توانند به حفظ سلامتی انسان کمک کنند.مطالعات اخیر نشان داده است که مصرف روغن های حاوی انتی اکسیدان های طبیعی می تواند به کاهش خطر بیماری های قلبی عروقی ،التهابات و بیماری های مزمن کمک کند . برخی انتی اکسیدان های طبیعی مانند توکوفرول ها ،کاروتنوئیدها و فلاوونوئیدها دارای خواص ضد اکسیداسیونی قوی هستند این ترکیبات با حذف رادیکال های ازاد و جلوگیری از اکسایش چربی ها در روغن ها ،به حفظ کیفیت و طول عمر محصول کمک می کنند و همچنین می توانند اکسیداسیون و زنگ زدگی روغن ها را کاهش داده و عمر مفید ان ها را افزایش دهند.,,"محمدمهدی نعمت شاهی, فاطمه هاشمی, حمیده الوندی",,,اکسیداسیون،انتی اکسیدان طبیعی،روغن,0,,"{""محمدمهدی نعمت شاهی"": ""گروه علوم و مهندسی صنایع غذایی،واحد همدان،دانشگاه ازاد اسلامی ،همدان ،ایران"", ""فاطمه هاشمی"": ""باشگاه پژوهشگران جوان و نخبگان ، دانشگاه ازاد اسلامی ، واحد همدان ، همدان ، ایران"", ""حمیده الوندی"": ""باشگاه پژوهشگران جوان و نخبگان ، دانشگاه ازاد اسلامی ، واحد همدان ، همدان ، ایران""}"
